Java StdLib,76063,332674376
Java StdLib,89718,345753400
Java StdLib,74903,331084624
Java StdLib,78927,333132192
Java StdLib,73594,332755344
Java StdLib,79109,333218208
Java StdLib,79598,337227832
Java StdLib,76245,335217208
Java StdLib,76921,335120776
Java StdLib,77318,335496504
better-files,37513,951552024
better-files,38130,952373784
better-files,37125,951384312
better-files,35797,949213432
better-files,36580,948813920
better-files,36194,948241448
better-files,36331,950170456
better-files,37343,1457505080
better-files,36443,948889208
better-files,36257,949620776
Akka Streams,53595,1499340968
Akka Streams,54729,1499729112
Akka Streams,55362,1501742920
Akka Streams,56068,1503634912
Akka Streams,57022,1505151664
Akka Streams,56387,1504545480
Akka Streams,55737,1501506040
Akka Streams,54956,1504074320
Akka Streams,56914,1505039624
Akka Streams,52520,1501533496
fs2-core,42870,963073592
fs2-core,42279,959846728
fs2-core,39930,959609304
fs2-core,40621,958941384
fs2-core,41742,958654936
fs2-core,42191,961318816
fs2-core,40781,957726488
fs2-core,41777,960010504
fs2-core,41189,959095512
fs2-core,39994,957129440
Scala StdLib,36842,951336728
Scala StdLib,37865,948196112
Scala StdLib,36775,948604600
Scala StdLib,36189,948505680
Scala StdLib,36501,948707720
Scala StdLib,36817,951215392
Scala StdLib,37131,1459313216
Scala StdLib,36873,949980648
Scala StdLib,36794,950778992
Scala StdLib,36076,951592136
fs2-io,87888,716555048
fs2-io,88976,713832752
fs2-io,90146,720531056
fs2-io,89786,715897728
fs2-io,89251,719686224
fs2-io,89104,714989336
fs2-io,88485,717695176
fs2-io,89117,709625288
fs2-io,90477,711243024
fs2-io,89809,715914072
Java StdLib,79130,336410608
Java StdLib,79057,334291128
Java StdLib,78317,334891128
Java StdLib,76548,333545376
Java StdLib,75965,331583904
Java StdLib,77350,336597392
Java StdLib,80520,334006088
Java StdLib,78947,334751592
Java StdLib,75867,332292480
Java StdLib,76904,333282280
Scala StdLib,36861,948125088
Scala StdLib,35332,946318752
Scala StdLib,36558,949975992
Scala StdLib,35479,947292320
Scala StdLib,35962,948526512
Scala StdLib,35806,946450016
Scala StdLib,36612,948624704
Scala StdLib,35731,948465160
Scala StdLib,36402,949415592
Scala StdLib,36209,946884072
fs2-core,55393,981566024
fs2-core,40876,958354128
fs2-core,41013,958901128
fs2-core,41222,958782680
fs2-core,41242,957957720
fs2-core,43293,1471834624
fs2-core,41917,961062384
fs2-core,41003,955992016
fs2-core,39971,957030360
fs2-core,42283,959033656
Akka Streams,56560,1504514064
Akka Streams,55778,1504427688
Akka Streams,55203,1502929408
Akka Streams,55446,1503285616
Akka Streams,52483,1500802192
Akka Streams,55485,1504642864
Akka Streams,52418,1498779064
Akka Streams,56842,1505041696
Akka Streams,55969,1501337712
Akka Streams,52803,1499961384
better-files,36172,948522968
better-files,36042,948753176
better-files,37600,949480944
better-files,35992,948855584
better-files,36651,948163952
better-files,36621,954261832
better-files,37169,951223872
better-files,37352,951892488
better-files,36206,947775056
better-files,35377,948446608
fs2-core,40670,958989664
fs2-core,40902,959110784
fs2-core,40045,959324520
fs2-core,40011,959382392
fs2-core,39735,958420640
fs2-core,39305,956015552
fs2-core,40898,960942624
fs2-core,40242,960301672
fs2-core,42411,1472630800
fs2-core,40019,956727272
fs2-io,90267,716269688
fs2-io,88978,715864952
fs2-io,84633,709897840
fs2-io,89195,715086344
fs2-io,89107,716648656
fs2-io,88173,719756200
fs2-io,89184,712781928
fs2-io,88468,714592984
fs2-io,87860,714943496
fs2-io,86764,712153768
Akka Streams,57480,1504055416
Akka Streams,56606,1505454432
Akka Streams,53802,1501543264
Akka Streams,55918,1505569304
Akka Streams,55101,1503364904
Akka Streams,55091,1503434688
Akka Streams,54834,1502456544
Akka Streams,52840,1499918616
Akka Streams,56095,1500586056
Akka Streams,55257,1503312808
better-files,36555,950192856
better-files,39652,954903368
better-files,37038,949190896
better-files,38610,1459329512
better-files,38436,957235352
better-files,37303,949553736
better-files,38242,951205488
better-files,37189,950528968
better-files,35947,946219824
better-files,36575,950487816
Scala StdLib,34875,946896360
Scala StdLib,37298,949110048
Scala StdLib,35081,947247200
Scala StdLib,37612,948657568
Scala StdLib,35837,950756128
Scala StdLib,36550,949391392
Scala StdLib,36574,948813272
Scala StdLib,37333,950664624
Scala StdLib,37064,950756096
Scala StdLib,35803,948923072
Java StdLib,78776,336478080
Java StdLib,75396,334153544
Java StdLib,78066,333627392
Java StdLib,79371,336088672
Java StdLib,77666,335943480
Java StdLib,79571,335832920
Java StdLib,76189,333245080
Java StdLib,76281,335305032
Java StdLib,79549,334446480
Java StdLib,72900,331432352
better-files,36827,948196752
better-files,36667,949204024
better-files,36275,949583608
better-files,36523,947317480
better-files,36730,948787464
better-files,35511,947811136
better-files,35866,948142608
better-files,37309,948570344
better-files,37177,950434568
better-files,37464,950449840
fs2-io,89371,717252272
fs2-io,89401,714710760
fs2-io,87998,719476024
fs2-io,89113,715741232
fs2-io,88631,716577640
fs2-io,88272,713509032
fs2-io,90283,715432384
fs2-io,86937,713630488
fs2-io,88618,712325856
fs2-io,88826,713635920
Scala StdLib,37164,951237520
Scala StdLib,37159,950742400
Scala StdLib,36744,949456496
Scala StdLib,36130,949744112
Scala StdLib,36523,949517304
Scala StdLib,37623,950219552
Scala StdLib,36594,947334648
Scala StdLib,37045,951450616
Scala StdLib,37702,951892592
Scala StdLib,35905,949082592
Akka Streams,53347,1501598640
Akka Streams,54631,1503015000
Akka Streams,56096,1504760728
Akka Streams,54685,1503915776
Akka Streams,56694,1505202416
Akka Streams,52587,1499668792
Akka Streams,56685,1506125136
Akka Streams,56194,1504311688
Akka Streams,56228,1505739440
Akka Streams,55430,1505592032
fs2-core,41174,958754328
fs2-core,39515,956908960
fs2-core,40120,959335952
fs2-core,40287,1470683904
fs2-core,41735,961632312
fs2-core,41402,959865616
fs2-core,42033,962146176
fs2-core,41674,961627728
fs2-core,40891,956144592
fs2-core,41825,1472540008
Java StdLib,79003,335874408
Java StdLib,77621,335363984
Java StdLib,75184,334628168
Java StdLib,75927,333751608
Java StdLib,77750,335063144
Java StdLib,77629,334389600
Java StdLib,78547,337161064
Java StdLib,88995,601908912
Java StdLib,77906,333713080
Java StdLib,78176,337662352
Scala StdLib,36421,949534568
Scala StdLib,36054,946925032
Scala StdLib,35535,949365664
Scala StdLib,37097,950664888
Scala StdLib,37454,949321000
Scala StdLib,36436,949988720
Scala StdLib,36710,946683080
Scala StdLib,37362,1458318224
Scala StdLib,37433,945613976
Scala StdLib,38314,948047248
Akka Streams,56638,1504021416
Akka Streams,55545,1502270064
Akka Streams,56274,1504841048
Akka Streams,57123,1504864736
Akka Streams,56058,1530558544
Akka Streams,56277,1502231200
Akka Streams,56429,1502255344
Akka Streams,55340,1502584592
Akka Streams,56726,1505727416
Akka Streams,55335,1503822120
fs2-io,85946,712981760
fs2-io,88806,710990216
fs2-io,89529,714431648
fs2-io,88833,715058312
fs2-io,87612,712651264
fs2-io,88581,707978208
fs2-io,88775,714667776
fs2-io,87685,711516744
fs2-io,87836,711194984
fs2-io,88416,712775648
Java StdLib,77833,335081856
Java StdLib,79477,331766304
Java StdLib,77039,334350440
Java StdLib,89209,341835648
Java StdLib,78397,334362392
Java StdLib,77744,336390216
Java StdLib,71601,330069800
Java StdLib,71627,327743552
Java StdLib,78253,334554952
Java StdLib,79123,336505128
fs2-core,39878,957143080
fs2-core,41414,959295520
fs2-core,40914,958250224
fs2-core,39697,959825512
fs2-core,39915,957860248
fs2-core,41375,959769224
fs2-core,39933,956963960
fs2-core,40560,959346760
fs2-core,40661,959464448
fs2-core,57296,987949016
better-files,38391,951539944
better-files,37993,951250592
better-files,37164,949707328
better-files,36972,950330280
better-files,36030,949257136
better-files,36262,951298744
better-files,36573,948164688
better-files,36068,947976472
better-files,36692,949484264
better-files,36091,950326656
Java StdLib,72832,330113936
Java StdLib,77831,336045416
Java StdLib,79355,334795168
Java StdLib,77321,334428504
Java StdLib,78641,335378672
Java StdLib,79854,335202648
Java StdLib,79120,336561040
Java StdLib,76680,333625720
Java StdLib,78132,333530968
Java StdLib,87479,338747792
better-files,37891,951334840
better-files,37461,951237080
better-files,38301,949359968
better-files,35914,947847128
better-files,36610,950325768
better-files,36041,948730328
better-files,36224,948627368
better-files,36190,949386536
better-files,38117,950663280
better-files,36120,948173048
Akka Streams,55827,1503385464
Akka Streams,56275,1500759528
Akka Streams,52235,1499189792
Akka Streams,56682,1503229368
Akka Streams,55723,1503595048
Akka Streams,55905,1505317904
Akka Streams,55757,1504954696
Akka Streams,57250,1505115752
Akka Streams,56243,1501560336
Akka Streams,56114,1503784432
Scala StdLib,35911,948776456
Scala StdLib,35008,947678392
Scala StdLib,36621,946831416
Scala StdLib,37013,949433616
Scala StdLib,35806,948899264
Scala StdLib,35988,947060408
Scala StdLib,37129,951187568
Scala StdLib,36249,949109520
Scala StdLib,37671,951221856
Scala StdLib,37617,949595040
fs2-io,88965,711476368
fs2-io,88949,717544936
fs2-io,87161,711976968
fs2-io,88768,715095432
fs2-io,88040,717870288
fs2-io,88565,716948584
fs2-io,88103,715440840
fs2-io,88270,712150888
fs2-io,85655,707731272
fs2-io,88177,715116360
fs2-core,40592,960458944
fs2-core,42430,963085808
fs2-core,39618,958275352
fs2-core,40126,958366808
fs2-core,41095,1469877744
fs2-core,40534,960800416
fs2-core,40462,956420128
fs2-core,39840,957698904
fs2-core,42216,962259968
fs2-core,40391,960221200
fs2-io,89105,712696984
fs2-io,88908,714843376
fs2-io,87670,710844352
fs2-io,87936,719251416
fs2-io,88502,721241192
fs2-io,88323,717202216
fs2-io,88501,711836264
fs2-io,89169,716813464
fs2-io,86390,717025048
fs2-io,88457,714827520
Akka Streams,55033,1501482096
Akka Streams,55876,1506240216
Akka Streams,54951,1502445960
Akka Streams,56559,1500884144
Akka Streams,57597,1500838712
Akka Streams,57871,1506039288
Akka Streams,57432,1502019640
Akka Streams,55834,1502454880
Akka Streams,55637,1503619480
Akka Streams,54725,1499392472
Scala StdLib,36874,950209408
Scala StdLib,35875,948182528
Scala StdLib,36015,947945832
Scala StdLib,36049,947476936
Scala StdLib,36516,950336400
Scala StdLib,36866,950094720
Scala StdLib,37196,948334192
Scala StdLib,36226,948444576
Scala StdLib,36615,949996448
Scala StdLib,36391,948207320
better-files,36294,947425792
better-files,36638,950846280
better-files,36122,949388264
better-files,36500,948963336
better-files,36477,949942536
better-files,35646,947577368
better-files,36005,948099112
better-files,36379,948432096
better-files,36238,1458189504
better-files,36127,948157600
fs2-core,40778,958535440
fs2-core,42063,958889872
fs2-core,41750,960658216
fs2-core,41617,961160328
fs2-core,46651,967931080
fs2-core,40171,956668128
fs2-core,41126,960780232
fs2-core,40195,960146560
fs2-core,41164,1469711432
fs2-core,40293,957968408
Java StdLib,77993,334740880
Java StdLib,80684,334844320
Java StdLib,77858,333888648
Java StdLib,77820,332943744
Java StdLib,77172,337044808
Java StdLib,77729,335483200
Java StdLib,77425,335053744
Java StdLib,90377,344331488
Java StdLib,74232,331347080
Java StdLib,76772,332415360
Scala StdLib,35920,948653768
Scala StdLib,36328,950860720
Scala StdLib,36402,950316520
Scala StdLib,37037,947944336
Scala StdLib,36837,949935416
Scala StdLib,34971,947096480
Scala StdLib,35128,946129880
Scala StdLib,36838,949419176
Scala StdLib,37431,948404624
Scala StdLib,38226,948800016
fs2-core,41031,955493088
fs2-core,41011,957591768
fs2-core,40777,956342864
fs2-core,41659,958420256
fs2-core,39547,957023536
fs2-core,41328,959825288
fs2-core,40498,960861616
fs2-core,43103,960158736
fs2-core,42211,962556648
fs2-core,40620,960477960
fs2-io,89119,714619480
fs2-io,88922,718860944
fs2-io,88721,714073432
fs2-io,86201,715609568
fs2-io,87456,706226968
fs2-io,92147,720073000
fs2-io,88275,714332808
fs2-io,88377,714104464
fs2-io,88347,718489248
fs2-io,88082,714355576
Java StdLib,81152,338943608
Java StdLib,75523,332011912
Java StdLib,77727,333832640
Java StdLib,77374,334575464
Java StdLib,81392,335440232
Java StdLib,78984,335681704
Java StdLib,77835,333280128
Java StdLib,77520,334311792
Java StdLib,74198,331367720
Java StdLib,71785,328660776
better-files,37749,950201768
better-files,37252,950740888
better-files,36266,948479984
better-files,38149,952588472
better-files,36127,950060368
better-files,37395,951523848
better-files,37866,952431392
better-files,35674,945365264
better-files,36427,950203984
better-files,36189,948883144
Akka Streams,55106,1503413560
Akka Streams,52348,1499674264
Akka Streams,55332,1502354008
Akka Streams,55513,1501073472
Akka Streams,53729,1501710368
Akka Streams,55935,1502577400
Akka Streams,56396,1504365272
Akka Streams,56770,1504930920
Akka Streams,52489,1501646936
Akka Streams,57087,1504627608
fs2-io,89413,712041240
fs2-io,88066,716888456
fs2-io,86022,712102896
fs2-io,87659,716089656
fs2-io,89398,715009864
fs2-io,87939,714949392
fs2-io,88666,720993752
fs2-io,88953,715626792
fs2-io,87868,713545280
fs2-io,88775,714416872
fs2-core,41669,958791168
fs2-core,41617,959924120
fs2-core,40529,956711536
fs2-core,42385,960859536
fs2-core,41540,1470767696
fs2-core,42232,961290464
fs2-core,40750,958667648
fs2-core,39986,959100160
fs2-core,42033,961789432
fs2-core,41817,960957344
better-files,36231,950507784
better-files,36768,951505768
better-files,37596,949656296
better-files,37309,948408416
better-files,36408,949127248
better-files,38297,955102240
better-files,36391,950369048
better-files,37562,949603032
better-files,37490,1459267512
better-files,36067,949254664
Java StdLib,80473,335759208
Java StdLib,74038,329557304
Java StdLib,78419,331633568
Java StdLib,79238,335101592
Java StdLib,79091,334428024
Java StdLib,71571,330461088
Java StdLib,77736,333180800
Java StdLib,76501,332406656
Java StdLib,77818,335619976
Java StdLib,77792,335910696
Akka Streams,56420,1502233224
Akka Streams,55105,1502780352
Akka Streams,53496,1501826880
Akka Streams,52593,1503217400
Akka Streams,56301,1503713696
Akka Streams,55092,1501904864
Akka Streams,55285,1503262376
Akka Streams,55171,1502538496
Akka Streams,57014,1504563976
Akka Streams,55526,1504804424
Scala StdLib,36251,949009264
Scala StdLib,35998,949198256
Scala StdLib,36766,949178744
Scala StdLib,35780,947519440
Scala StdLib,37360,949867720
Scala StdLib,36412,949213280
Scala StdLib,36361,946056288
Scala StdLib,36183,948734936
Scala StdLib,36656,948749600
Scala StdLib,36928,950824528
Java StdLib,78222,335519600
Java StdLib,75762,332114344
Java StdLib,79081,332802408
Java StdLib,79309,335089736
Java StdLib,79537,335303056
Java StdLib,77293,335742216
Java StdLib,76545,334208904
Java StdLib,75460,333027656
Java StdLib,79487,336304584
Java StdLib,77758,335606144
fs2-core,42739,957623808
fs2-core,39670,957958536
fs2-core,39471,957782488
fs2-core,40330,959080968
fs2-core,40450,958763608
fs2-core,41119,960655256
fs2-core,42264,1469959760
fs2-core,40233,955747816
fs2-core,41426,960177480
fs2-core,41735,961283200
Akka Streams,57389,1535387928
Akka Streams,56133,1503770520
Akka Streams,56114,1503551688
Akka Streams,54889,1502480272
Akka Streams,54949,1503971624
Akka Streams,55000,1504104080
Akka Streams,54083,1503390360
Akka Streams,55812,1501810120
Akka Streams,56041,1503198368
Akka Streams,52471,1499570824
fs2-io,88131,714487744
fs2-io,88395,712585432
fs2-io,88277,716664888
fs2-io,88955,718243432
fs2-io,88576,717078768
fs2-io,88880,718947096
fs2-io,89129,719513896
fs2-io,89571,714642120
fs2-io,87924,712522112
fs2-io,87295,720313656
Scala StdLib,36853,1158888936
Scala StdLib,35466,950094792
Scala StdLib,36945,949767040
Scala StdLib,37560,948813288
Scala StdLib,35238,946071632
Scala StdLib,37092,948377432
Scala StdLib,37297,952155320
Scala StdLib,36284,949573360
Scala StdLib,37746,948406880
Scala StdLib,37602,950094928
better-files,35828,949303808
better-files,37880,951732984
better-files,36346,946913416
better-files,38328,951434680
better-files,36716,948838760
better-files,36148,949098776
better-files,36648,948803088
better-files,37833,949424448
better-files,36989,949554120
better-files,35942,947333832
better-files,36456,953405984
better-files,36116,947671552
better-files,35901,948089088
better-files,37545,951684408
better-files,36356,949835360
better-files,37943,951779168
better-files,37592,950073216
better-files,36503,946932488
better-files,36803,949817888
better-files,36544,948950272
fs2-io,89734,709301880
fs2-io,89213,714000736
fs2-io,87434,708009720
fs2-io,87794,715318480
fs2-io,87498,718470048
fs2-io,89414,712725528
fs2-io,87709,713909200
fs2-io,87547,711885336
fs2-io,87774,717289560
fs2-io,89282,711675520
Java StdLib,76462,334100208
Java StdLib,77642,333640064
Java StdLib,77768,335106480
Java StdLib,80073,333878144
Java StdLib,75925,332224208
Java StdLib,77770,335755608
Java StdLib,78688,334813544
Java StdLib,78500,334680120
Java StdLib,77988,333254536
Java StdLib,78553,336629696
Scala StdLib,37123,948023776
Scala StdLib,36568,953395296
Scala StdLib,37007,949100920
Scala StdLib,36135,947547832
Scala StdLib,36075,947596760
Scala StdLib,36236,947510880
Scala StdLib,36735,1459952576
Scala StdLib,36741,955442464
Scala StdLib,36624,948458768
Scala StdLib,35804,949136992
Akka Streams,55388,1502943680
Akka Streams,56653,1505433336
Akka Streams,57300,1507412928
Akka Streams,57541,1500575056
Akka Streams,56155,1500995600
Akka Streams,55258,1500100728
Akka Streams,53450,1495563992
Akka Streams,56878,1502650160
Akka Streams,53552,1496328816
Akka Streams,57469,1503223792
fs2-core,41223,1470038760
fs2-core,40623,959057656
fs2-core,40280,956105120
fs2-core,41513,1469622744
fs2-core,40694,959091328
fs2-core,41069,960244960
fs2-core,39396,956658992
fs2-core,42049,959775304
fs2-core,40451,957948832
fs2-core,39375,959810456
Akka Streams,56624,1504844576
Akka Streams,55499,1503171640
Akka Streams,56502,1503612688
Akka Streams,56138,1502824384
Akka Streams,55719,1503776768
Akka Streams,55458,1501974872
Akka Streams,56180,1507406072
Akka Streams,55724,1500611968
Akka Streams,55700,1503989360
Akka Streams,56013,1501702216
better-files,36620,947800792
better-files,37753,952545328
better-files,38329,950332120
better-files,37524,950149200
better-files,36314,947465536
better-files,36061,947475256
better-files,36276,950701720
better-files,35643,947912976
better-files,37210,947862896
better-files,37328,949240648
Scala StdLib,36970,948808680
Scala StdLib,37010,950011168
Scala StdLib,36836,950750848
Scala StdLib,35938,948645280
Scala StdLib,37663,947932888
Scala StdLib,37166,947938344
Scala StdLib,36470,948653456
Scala StdLib,37123,953597344
Scala StdLib,35695,948739944
Scala StdLib,36066,948505592
fs2-io,88619,713482088
fs2-io,88957,717579888
fs2-io,88100,713078056
fs2-io,89398,719272744
fs2-io,88702,704672464
fs2-io,89571,710960696
fs2-io,88610,710525448
fs2-io,85795,717612952
fs2-io,88479,715564808
fs2-io,88078,710494088
fs2-core,40863,958625136
fs2-core,40442,957937240
fs2-core,41438,961091680
fs2-core,40102,956360192
fs2-core,39910,959725512
fs2-core,42003,961174696
fs2-core,41996,959717640
fs2-core,41434,960725984
fs2-core,42557,960247120
fs2-core,40608,1470055168
Java StdLib,78687,337325968
Java StdLib,80658,338440232
Java StdLib,78153,333954944
Java StdLib,77211,333995936
Java StdLib,77790,335544192
Java StdLib,75404,332338944
Java StdLib,71430,328775528
Java StdLib,77036,332316560
Java StdLib,79185,334353640
Java StdLib,77741,335040416
fs2-core,41011,960268024
fs2-core,41244,959848784
fs2-core,41212,1470106496
fs2-core,40227,959167008
fs2-core,41356,959160088
fs2-core,42902,961812736
fs2-core,40255,957967120
fs2-core,40913,958888392
fs2-core,41683,958238856
fs2-core,41124,958686712
fs2-io,88194,718026736
fs2-io,88723,718551016
fs2-io,89001,712787912
fs2-io,88299,718627032
fs2-io,88378,713573432
fs2-io,86709,711443760
fs2-io,87923,717040368
fs2-io,88601,713902976
fs2-io,88449,715551008
fs2-io,88941,708302816
Java StdLib,77095,333218192
Java StdLib,78288,334580040
Java StdLib,80310,334676352
Java StdLib,76718,333737680
Java StdLib,76480,330805712
Java StdLib,77971,336994704
Java StdLib,79016,334133776
Java StdLib,79405,337168504
Java StdLib,76443,332912440
Java StdLib,77119,334653512
Scala StdLib,34884,947267744
Scala StdLib,37299,950197856
Scala StdLib,36702,946723728
Scala StdLib,37894,949806368
Scala StdLib,36753,949517088
Scala StdLib,35562,946412096
Scala StdLib,36062,947255904
Scala StdLib,37183,951427824
Scala StdLib,37308,951677304
Scala StdLib,36268,949549648
Akka Streams,56701,1504107840
Akka Streams,55727,1502858872
Akka Streams,55689,1503226192
Akka Streams,56907,1508159560
Akka Streams,56678,1505371776
Akka Streams,55821,1504845368
Akka Streams,55582,1502472848
Akka Streams,55782,1502754672
Akka Streams,55705,1504398888
Akka Streams,55806,1502100040
better-files,35401,948663904
better-files,37873,950549224
better-files,35218,946805720
better-files,36370,947810440
better-files,36572,949312456
better-files,38891,953137592
better-files,35676,947461400
better-files,36373,948257296
better-files,36160,947519816
better-files,35673,948746760
Akka Streams,56627,1535260504
Akka Streams,53317,1501663472
Akka Streams,55282,1505189496
Akka Streams,56691,1505830584
Akka Streams,56371,1532571768
Akka Streams,55475,1503907208
Akka Streams,55602,1502250880
Akka Streams,55824,1504340336
Akka Streams,55899,1505376352
Akka Streams,56029,1504211688
Scala StdLib,37309,951204784
Scala StdLib,35564,948618288
Scala StdLib,35299,949911136
Scala StdLib,36301,948977232
Scala StdLib,36692,948576136
Scala StdLib,37290,948209064
Scala StdLib,36788,950014736
Scala StdLib,36711,949404432
Scala StdLib,37400,950596456
Scala StdLib,35877,947159216
Java StdLib,77827,335003520
Java StdLib,78615,338269008
Java StdLib,72433,330565584
Java StdLib,88844,344653048
Java StdLib,77914,335014840
Java StdLib,79328,334760312
Java StdLib,75729,333175024
Java StdLib,75335,331658144
Java StdLib,77824,335663008
Java StdLib,74683,331085640
better-files,36020,947636440
better-files,37040,949893216
better-files,36134,946601976
better-files,36294,948246384
better-files,36405,948182184
better-files,36774,949821784
better-files,36135,950116112
better-files,37334,951889584
better-files,36178,945507048
better-files,35979,949029656
fs2-io,87930,717781576
fs2-io,87959,718887344
fs2-io,89335,716473384
fs2-io,88657,710811552
fs2-io,88175,714296016
fs2-io,88560,720495328
fs2-io,88998,721097400
fs2-io,88286,714366360
fs2-io,88640,719197152
fs2-io,88824,709685544
fs2-core,40225,959882344
fs2-core,40732,959937704
fs2-core,39922,958329760
fs2-core,41111,957955656
fs2-core,41245,962082872
fs2-core,41914,959037872
fs2-core,40711,960156240
fs2-core,39503,959226008
fs2-core,40932,957857656
fs2-core,40833,955862416
fs2-core,40407,957785816
fs2-core,40594,1045923976
fs2-core,39749,958118720
fs2-core,40030,958139368
fs2-core,42625,963445176
fs2-core,40124,958603624
fs2-core,41349,960830848
fs2-core,40778,957958632
fs2-core,40483,959733704
fs2-core,42082,960428984
Java StdLib,79691,334292688
Java StdLib,78191,336561992
Java StdLib,77997,335251848
Java StdLib,71749,329703416
Java StdLib,72389,330547288
Java StdLib,77412,335114640
Java StdLib,76575,335761792
Java StdLib,79513,336795360
Java StdLib,79068,337711504
Java StdLib,77200,335573408
Akka Streams,57631,1499493584
Akka Streams,52587,1498733368
Akka Streams,54995,1536348576
Akka Streams,56018,1505068768
Akka Streams,54895,1499599456
Akka Streams,56829,1506239696
Akka Streams,56476,1504399728
Akka Streams,56449,1505308224
Akka Streams,56042,1504164136
Akka Streams,55416,1503913408
fs2-io,88112,714910296
fs2-io,89420,719814760
fs2-io,89558,722398424
fs2-io,88013,713467136
fs2-io,88852,715267952
fs2-io,88710,713667456
fs2-io,87756,716600792
fs2-io,88262,719952840
fs2-io,89183,715560816
fs2-io,88981,720479656
better-files,35336,948660336
better-files,38184,1461147864
better-files,36958,949420344
better-files,36953,950594072
better-files,37390,951866992
better-files,37939,949410008
better-files,36978,949967200
better-files,36780,950605448
better-files,37919,951017176
better-files,35857,949511840
Scala StdLib,35857,948437456
Scala StdLib,37338,950742520
Scala StdLib,36371,944847744
Scala StdLib,36208,947379088
Scala StdLib,36980,951122936
Scala StdLib,35581,946361104
Scala StdLib,36659,950567288
Scala StdLib,36610,950112632
Scala StdLib,36767,949845392
Scala StdLib,36458,949443696
Akka Streams,56078,1503323528
Akka Streams,55411,1505671568
Akka Streams,56428,1506200752
Akka Streams,57144,1502947160
Akka Streams,56526,1505246112
Akka Streams,55609,1503103520
Akka Streams,56101,1503907496
Akka Streams,55666,1504289200
Akka Streams,55521,1532609920
Akka Streams,55510,1504401176
fs2-core,41249,960788008
fs2-core,39996,957296680
fs2-core,39972,958830368
fs2-core,40964,959934072
